season,player_id,player_name,team,position,green_zone_carries,targets,HVTs,team_green_zone_carries_all_games,total_team_RB_HVTs_all_games,team_green_zone_carries_in_played_games,total_team_RB_HVTs_in_played_games,games_played_season,HVTs_per_game,pct_team_green_zone_carries_all_games,pct_team_green_zone_carries_in_played_games,pct_team_RB_HVTs_all_games,pct_team_RB_HVTs_in_played_games,total_pass_attempts,total_touchdown_passes,avg_cpoe,touchdown_rate,games_over_30_degrees,games_below_30_degrees,avg_fp_over_30_degrees,avg_fp_below_30_degrees,avg_fp_wind_below_20_mph,avg_fp_wind_above_20_mph,diff_fp_temp_30_degrees,diff_fp_wind_20_mph,avg_pass_epa_deep_left,avg_pass_epa_deep_middle,avg_pass_epa_deep_right,avg_pass_epa_short_left,avg_pass_epa_short_middle,avg_pass_epa_short_right,avg_rec_epa_rec_deep_left,avg_rec_epa_rec_deep_middle,avg_rec_epa_rec_deep_right,avg_rec_epa_rec_short_left,avg_rec_epa_rec_short_middle,avg_rec_epa_rec_short_right,pct_targets_rec_deep_left,pct_targets_rec_deep_middle,pct_targets_rec_deep_right,pct_targets_rec_short_left,pct_targets_rec_short_middle,pct_targets_rec_short_right,total_tackled_for_loss,total_rb_carries,pct_carries_tackled_for_loss,down_1_attempts,down_1_completions,down_1_passing_yards,down_1_passing_tds,down_1_interceptions,down_1_sacks_taken,down_1_passing_first_downs,down_1_carries,down_1_rushing_yards,down_1_rushing_tds,down_1_fumbles,down_1_rushing_first_downs,down_1_targets,down_1_receptions,down_1_receiving_yards,down_1_receiving_tds,down_1_receiving_first_downs,down_1_total_first_downs,down_1_team_carries_in_played_games,down_1_team_targets_in_played_games,down_1_team_receptions_in_played_games,down_1_team_rush_fd_in_played_games,down_1_team_rec_fd_in_played_games,down_1_games_played,down_1_team_carries_all_games,down_1_team_targets_all_games,down_1_team_receptions_all_games,down_1_team_rush_fd_all_games,down_1_team_rec_fd_all_games,down_1_pct_team_carries_in_played_games,down_1_pct_team_targets_in_played_games,down_1_pct_team_receptions_in_played_games,down_1_pct_team_rush_fd_in_played_games,down_1_pct_team_rec_fd_in_played_games,down_1_yards_per_pass_attempt,down_1_yards_per_completion,down_1_yards_per_carry,down_1_yards_per_target,down_1_yards_per_reception,down_1_pass_attempts_per_game,down_1_completions_per_game,down_1_passing_yards_per_game,down_1_passing_first_downs_per_game,down_1_carries_per_game,down_1_rushing_yards_per_game,down_1_rushing_first_downs_per_game,down_1_targets_per_game,down_1_receptions_per_game,down_1_receiving_yards_per_game,down_1_receiving_first_downs_per_game,down_3_attempts,down_3_completions,down_3_passing_yards,down_3_passing_tds,down_3_interceptions,down_3_sacks_taken,down_3_passing_first_downs,down_3_carries,down_3_rushing_yards,down_3_rushing_tds,down_3_fumbles,down_3_rushing_first_downs,down_3_targets,down_3_receptions,down_3_receiving_yards,down_3_receiving_tds,down_3_receiving_first_downs,down_3_total_first_downs,down_3_team_carries_in_played_games,down_3_team_targets_in_played_games,down_3_team_receptions_in_played_games,down_3_team_rush_fd_in_played_games,down_3_team_rec_fd_in_played_games,down_3_games_played,down_3_team_carries_all_games,down_3_team_targets_all_games,down_3_team_receptions_all_games,down_3_team_rush_fd_all_games,down_3_team_rec_fd_all_games,down_3_pct_team_carries_in_played_games,down_3_pct_team_targets_in_played_games,down_3_pct_team_receptions_in_played_games,down_3_pct_team_rush_fd_in_played_games,down_3_pct_team_rec_fd_in_played_games,down_3_yards_per_pass_attempt,down_3_yards_per_completion,down_3_yards_per_carry,down_3_yards_per_target,down_3_yards_per_reception,down_3_pass_attempts_per_game,down_3_completions_per_game,down_3_passing_yards_per_game,down_3_passing_first_downs_per_game,down_3_carries_per_game,down_3_rushing_yards_per_game,down_3_rushing_first_downs_per_game,down_3_targets_per_game,down_3_receptions_per_game,down_3_receiving_yards_per_game,down_3_receiving_first_downs_per_game
2023,00-0034054,R.Cracraft,MIA,WR,0,12,NA,55,523,20,190,6,NA,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.719,0.361,0.554,0,0,0,0.333,0.583,0.083,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,4,54,1,4,4,69,54,38,12,22,4,279,206,144,51,66,0,0.093,0.105,0,0.182,0,0,0,10.8,13.5,0,0,0,0,0,NA,0,1.25,1,13.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,11,9,1,6,1,31,172,104,12,73,0,0.091,0.111,0,0,0,0,0,3,3,0,0,0,0,0,NA,0,1,1,3,0
2023,00-0034073,R.Dwelley,SF,TE,0,2,NA,56,510,4,41,2,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,1,1,22,29,16,2,8,2,275,219,145,46,82,0,0.069,0.062,0,0.125,0,0,0,6,12,0,0,0,0,0,NA,0,1,0.5,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0034159,W.Dissly,SEA,TE,0,22,NA,37,423,24,295,12,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11,7,63,0,2,2,108,132,86,11,31,9,217,234,158,30,68,0,0.083,0.081,0,0.065,0,0,0,5.727,9,0,0,0,0,0,NA,0,1.222,0.778,7,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0034193,K.Rader,TEN,TE,0,3,NA,32,489,5,53,2,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,11,7,3,3,1,238,205,112,31,59,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0034272,M.Valdes-Scantling,KC,WR,0,42,NA,31,427,29,398,16,NA,0,0,NA,NA,NA,NA,NA,NA,8,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.303,0.722,0.309,-0.008,-1,0.113,0.19,0.119,0.167,0.143,0.095,0.286,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,16,9,136,1,5,5,136,147,90,18,45,10,233,250,157,28,71,0,0.109,0.1,0,0.111,0,0,0,8.5,15.111,0,0,0,0,0,NA,0,1.6,0.9,13.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,13,6,101,0,5,5,27,98,56,18,41,10,45,176,102,28,68,0,0.133,0.107,0,0.122,0,0,0,7.769,16.833,0,0,0,0,0,NA,0,1.3,0.6,10.1,0.5
2023,00-0034279,E.St. Brown,CHI,WR,0,6,NA,38,468,7,141,5,NA,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.123,0,0,-0.09,1.305,0.814,0.167,0,0,0.5,0.167,0.167,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,5,62,0,3,3,85,57,33,6,20,5,261,210,126,27,61,0,0.105,0.152,0,0.15,0,0,0,10.333,12.4,0,0,0,0,0,NA,0,1.2,1,12.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,00-0034286,R.James,KC,WR,0,14,NA,31,427,11,191,8,NA,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.355,-0.801,3.332,0.481,-0.759,0.288,0.071,0.071,0.071,0.357,0.143,0.286,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,4,26,0,1,1,64,66,36,8,13,5,233,250,157,28,71,0,0.076,0.111,0,0.077,0,0,0,5.2,6.5,0,0,0,0,0,NA,0,1,0.8,5.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,0,2,2,12,43,22,8,16,4,45,176,102,28,68,0,0.093,0.136,0,0.125,0,0,0,5,6.667,0,0,0,0,0,NA,0,1,0.75,5,0.5
2023,00-0034297,B.Pringle,WAS,WR,0,22,NA,28,407,20,293,12,NA,0,0,NA,NA,NA,NA,NA,NA,8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869,0.66,-0.623,0.409,-0.12,-0.295,0.091,0.136,0.136,0.182,0.136,0.318,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4,17,0,1,1,62,126,83,11,27,6,180,285,172,25,57,0,0.056,0.048,0,0.037,0,0,0,2.429,4.25,0,0,0,0,0,NA,0,1.167,0.667,2.833,0.167,0,0,0,0,0,0,0,0,0,0,0,0,7,6,96,0,3,3,18,56,33,12,20,5,45,172,86,24,53,0,0.125,0.182,0,0.15,0,0,0,13.714,16,0,0,0,0,0,NA,0,1.4,1.2,19.2,0.6
2023,00-0034317,K.Kirkwood,NO,WR,0,9,NA,55,481,16,179,7,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.206,0,-0.674,-0.814,1.212,0.105,0.111,0,0.111,0.111,0.333,0.333,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0,0,0,61,30,19,7,5,3,271,213,148,25,54,0,0.133,0.105,0,0,0,0,0,2,4,0,0,0,0,0,NA,0,1.333,0.667,2.667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,1,2,2,6,20,13,4,8,2,48,189,99,25,66,0,0.1,0.154,0,0.25,0,0,0,10,10,0,0,0,0,0,NA,0,1,1,10,1
2023,00-0034348,C.Sutton,DEN,WR,0,91,NA,39,510,38,475,16,NA,0,0,NA,NA,NA,NA,NA,NA,7,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.994,0.283,0.833,0.244,0.03,-0.187,0.156,0.056,0.078,0.289,0.133,0.289,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,29,22,322,4,12,12,154,156,101,23,47,12,221,223,139,30,62,0,0.186,0.218,0,0.255,0,0,0,11.103,14.636,0,0,0,0,0,NA,0,2.417,1.833,26.833,1,0,0,0,0,0,0,0,0,0,0,0,0,26,17,240,3,13,13,51,120,64,24,41,13,72,149,78,33,48,0,0.217,0.266,0,0.317,0,0,0,9.231,14.118,0,0,0,0,0,NA,0,2,1.308,18.462,1
2023,00-0034364,J.Akins,CLE,TE,0,23,NA,38,529,27,410,13,NA,0,0,NA,NA,NA,NA,NA,NA,9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,13,7,74,0,2,2,136,123,69,13,26,9,261,240,131,24,52,0,0.106,0.101,0,0.077,0,0,0,5.692,10.571,0,0,0,0,0,NA,0,1.444,0.778,8.222,0.222,0,0,0,0,0,0,0,0,0,0,0,0,5,4,33,0,3,3,13,45,21,5,11,4,64,190,90,30,50,0,0.111,0.19,0,0.273,0,0,0,6.6,8.25,0,0,0,0,0,NA,0,1.25,1,8.25,0.75
2023,00-0034365,I.Thomas,CAR,TE,0,9,NA,28,474,13,193,7,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,0,1,1,43,43,26,4,9,3,221,226,140,23,48,0,0.07,0.115,0,0.111,0,0,0,14.333,14.333,0,0,0,0,0,NA,0,1,1,14.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,7,38,19,2,11,3,57,193,95,32,53,0,0.079,0.105,0,0,0,0,0,4.333,6.5,0,0,0,0,0,NA,0,1,0.667,4.333,0
2023,00-0034383,D.Schultz,HOU,TE,0,89,NA,45,463,41,409,15,NA,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,27,17,193,0,7,7,148,139,87,22,41,10,257,214,127,30,61,0,0.194,0.195,0,0.171,0,0,0,7.148,11.353,0,0,0,0,0,NA,0,2.7,1.7,19.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,29,19,218,2,13,13,28,151,90,9,62,13,41,191,103,16,72,0,0.192,0.211,0,0.21,0,0,0,7.517,11.474,0,0,0,0,0,NA,0,2.231,1.462,16.769,1
2023,00-0034386,Ju.Watson,KC,WR,0,53,NA,31,427,28,376,15,NA,0,0,NA,NA,NA,NA,NA,NA,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.654,-0.224,-0.039,0.495,0.411,-1.286,0.226,0.057,0.245,0.208,0.113,0.151,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,14,7,93,0,3,3,128,135,84,18,31,9,233,250,157,28,71,0,0.104,0.083,0,0.097,0,0,0,6.643,13.286,0,0,0,0,0,NA,0,1.556,0.778,10.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,23,14,269,3,13,13,26,105,65,12,38,10,45,176,102,28,68,0,0.219,0.215,0,0.342,0,0,0,11.696,19.214,0,0,0,0,0,NA,0,2.3,1.4,26.9,1.3
2023,00-0034418,C.Wilson,MIA,WR,0,38,NA,55,523,24,311,11,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.069,0,2.533,-1.238,0.998,-0.13,0.132,0,0.132,0.211,0.132,0.395,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11,7,91,0,4,4,132,111,80,26,35,9,279,206,144,51,66,0,0.099,0.088,0,0.114,0,0,0,8.273,13,0,0,0,0,0,NA,0,1.222,0.778,10.111,0.444,0,0,0,0,0,0,0,0,0,0,0,0,11,5,102,1,5,5,10,75,38,4,26,7,31,172,104,12,73,0,0.147,0.132,0,0.192,0,0,0,9.273,20.4,0,0,0,0,0,NA,0,1.571,0.714,14.571,0.714
2023,00-0034487,T.Sherfield,BUF,WR,0,22,NA,64,467,30,225,9,NA,0,0,NA,NA,NA,NA,NA,NA,8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.433,-1.223,-0.479,0.071,0.179,0.054,0.091,0.091,0.045,0.409,0.182,0.182,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,5,32,0,0,0,96,115,90,12,41,7,268,235,168,30,70,0,0.061,0.056,0,0,0,0,0,4.571,6.4,0,0,0,0,0,NA,0,1,0.714,4.571,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,0,1,1,23,39,18,15,16,4,77,142,75,54,55,0,0.154,0.056,0,0.062,0,0,0,1.5,9,0,0,0,0,0,NA,0,1.5,0.25,2.25,0.25
2023,00-0034521,A.Lazard,NYJ,WR,0,49,NA,17,472,13,345,13,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.874,1.118,0.997,0.436,-0.369,-0.259,0.102,0.02,0.102,0.265,0.102,0.408,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,20,10,166,0,8,8,138,168,93,16,37,12,211,237,139,26,51,0,0.119,0.108,0,0.216,0,0,0,8.3,16.6,0,0,0,0,0,NA,0,1.667,0.833,13.833,0.667,0,0,0,0,0,0,0,0,0,0,0,0,12,6,87,1,6,6,29,109,48,8,28,10,45,191,92,14,47,0,0.11,0.125,0,0.214,0,0,0,7.25,14.5,0,0,0,0,0,NA,0,1.2,0.6,8.7,0.6
2023,00-0034575,D.Wells,TB,TE,0,2,NA,25,454,3,32,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,13,12,2,6,1,48,188,107,24,74,0,0.077,0.083,0,0.167,0,0,0,1,1,0,0,0,0,0,NA,0,1,1,1,1
2023,00-0034613,T.Hudson,CIN,TE,0,50,NA,46,408,35,292,12,NA,0,0,NA,NA,NA,NA,NA,NA,12,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,14,131,0,6,6,93,121,74,7,29,8,223,245,162,30,67,0,0.124,0.189,0,0.207,0,0,0,8.733,9.357,0,0,0,0,0,NA,0,1.875,1.75,16.375,0.75,1,0,0,0,0,1,0,0,0,0,0,0,19,14,132,0,11,11,30,116,67,13,44,11,42,176,103,18,64,0,0.164,0.209,0,0.25,0,0,0,6.947,9.429,0.091,0,0,0,0,NA,0,1.727,1.273,12,1
2023,00-0034764,M.Gallup,DAL,WR,0,57,NA,52,471,52,449,16,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.223,-0.457,0.854,-0.158,-1.534,0.21,0.07,0.018,0.105,0.404,0.053,0.351,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,28,17,184,1,7,7,190,208,136,22,55,14,249,247,173,27,69,0,0.135,0.125,0,0.127,0,0,0,6.571,10.824,0,0,0,0,0,NA,0,2,1.214,13.143,0.5,0,0,0,0,0,0,0,0,0,0,0,0,12,6,103,0,5,5,31,85,55,17,37,8,59,171,105,36,75,0,0.141,0.109,0,0.135,0,0,0,8.583,17.167,0,0,0,0,0,NA,0,1.5,0.75,12.875,0.625
2023,00-0034777,D.Chark,CAR,WR,0,66,NA,28,474,26,397,14,NA,0,0,NA,NA,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937,0.499,0.013,0.124,0.711,-0.259,0.167,0.091,0.273,0.197,0.076,0.197,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,20,12,177,3,8,8,117,146,95,9,37,10,221,226,140,23,48,0,0.137,0.126,0,0.216,0,0,0,8.85,14.75,0,0,0,0,0,NA,0,2,1.2,17.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,22,12,218,2,8,8,39,124,62,22,36,11,57,193,95,32,53,0,0.177,0.194,0,0.222,0,0,0,9.909,18.167,0,0,0,0,0,NA,0,2,1.091,19.818,0.727
2023,00-0034798,D.Smythe,MIA,TE,0,43,NA,55,523,45,408,13,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,14,14,147,0,6,6,122,119,81,22,45,8,279,206,144,51,66,0,0.118,0.173,0,0.133,0,0,0,10.5,10.5,0,0,0,0,0,NA,0,1.75,1.75,18.375,0.75,0,0,0,0,0,0,0,0,0,0,0,0,10,7,78,0,4,4,11,77,50,4,33,7,31,172,104,12,73,0,0.13,0.14,0,0.121,0,0,0,7.8,11.143,0,0,0,0,0,NA,0,1.429,1,11.143,0.571
2023,00-0034829,M.Gesicki,NE,TE,0,46,NA,20,475,20,413,15,NA,0,0,NA,NA,NA,NA,NA,NA,9,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11,7,57,0,2,2,94,112,71,12,18,8,211,219,143,19,49,0,0.098,0.099,0,0.111,0,0,0,5.182,8.143,0,0,0,0,0,NA,0,1.375,0.875,7.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,19,11,121,1,6,6,33,131,58,16,34,12,48,175,80,23,44,0,0.145,0.19,0,0.176,0,0,0,6.368,11,0,0,0,0,0,NA,0,1.583,0.917,10.083,0.5
2023,00-0034830,H.Hurst,CAR,TE,0,32,NA,28,474,12,237,9,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,16,11,90,0,2,2,94,127,77,7,34,8,221,226,140,23,48,0,0.126,0.143,0,0.059,0,0,0,5.625,8.182,0,0,0,0,0,NA,0,2,1.375,11.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,5,5,79,0,3,3,16,43,23,9,11,4,57,193,95,32,53,0,0.116,0.217,0,0.273,0,0,0,15.8,15.8,0,0,0,0,0,NA,0,1.25,1.25,19.75,0.75
2023,00-0034970,I.Smith,CIN,TE,0,26,NA,46,408,12,181,9,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,6,39,1,3,3,35,58,43,3,21,3,223,245,162,30,67,0,0.121,0.14,0,0.143,0,0,0,5.571,6.5,0,0,0,0,0,NA,0,2.333,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,44,0,1,1,8,51,29,4,16,5,42,176,103,18,64,0,0.196,0.241,0,0.062,0,0,0,4.4,6.286,0,0,0,0,0,NA,0,2,1.4,8.8,0.2
2023,00-0034981,F.Moreau,NO,TE,0,25,NA,55,481,45,328,11,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,10,84,0,2,2,118,84,62,16,19,7,271,213,148,25,54,0,0.119,0.161,0,0.105,0,0,0,8.4,8.4,0,0,0,0,0,NA,0,1.429,1.429,12,0.286,0,0,0,0,0,0,0,0,0,0,0,0,4,3,36,0,2,2,10,37,19,4,12,3,48,189,99,25,66,0,0.108,0.158,0,0.167,0,0,0,9,12,0,0,0,0,0,NA,0,1.333,1,12,0.667
2023,00-0034983,H.Renfrow,LV,WR,0,37,NA,38,456,20,338,13,NA,0,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.157,-2.952,-0.222,0.989,-0.396,0,0.054,0.027,0.405,0.27,0.243,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,9,6,77,0,4,4,100,100,58,10,25,8,216,218,127,16,60,0,0.09,0.103,0,0.16,0,0,0,8.556,12.833,0,0,0,0,0,NA,0,1.125,0.75,9.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,13,7,85,0,2,2,26,99,46,11,24,10,47,169,86,21,56,0,0.131,0.152,0,0.083,0,0,0,6.538,12.143,0,0,0,0,0,NA,0,1.3,0.7,8.5,0.2
2023,00-0035045,D.Montgomery,IND,WR,0,8,NA,47,501,4,61,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.987,-3.282,0.28,-2.246,-0.78,0,0.125,0.125,0.25,0.25,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0,1,1,15,11,7,1,2,1,260,208,117,36,46,0,0.091,0.143,0,0.5,0,0,0,34,34,0,0,0,0,0,NA,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,4,4,2,1,72,160,87,32,50,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0
2023,00-0035120,K.Doss,LAC,WR,0,13,NA,45,421,5,40,2,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119,-0.588,-0.945,-0.111,0,-0.154,0.077,0.077,0.077,0.308,0,0.462,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4,16,0,0,0,27,33,19,3,5,2,226,243,159,16,57,0,0.212,0.211,0,0,0,0,0,2.286,4,0,0,0,0,0,NA,0,3.5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,6,24,12,2,7,2,54,183,90,25,66,0,0.125,0.083,0,0,0,0,0,2.667,8,0,0,0,0,0,NA,0,1.5,0.5,4,0
2023,00-0035164,C.Thompson,SEA,WR,0,1,NA,37,423,2,26,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.413,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
